epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
138,0.04055785,1.00000000,1.00000000,1.00000000,1.00000000,1.30888535,0.45000000,0.41379310,0.24000000,0.30379747,925
139,0.02853923,1.00000000,1.00000000,1.00000000,1.00000000,1.22350942,0.48000000,0.47826087,0.44000000,0.45833333,912
140,0.02988953,1.00000000,1.00000000,1.00000000,1.00000000,1.26279283,0.48000000,0.47222222,0.34000000,0.39534884,919
141,0.02599771,1.00000000,1.00000000,1.00000000,1.00000000,1.24488427,0.50000000,0.50000000,0.40000000,0.44444444,910
142,0.02859173,1.00000000,1.00000000,1.00000000,1.00000000,1.27995421,0.47000000,0.45714286,0.32000000,0.37647059,915
143,0.02437827,1.00000000,1.00000000,1.00000000,1.00000000,1.24944617,0.50000000,0.50000000,0.42000000,0.45652174,915
144,0.02418520,1.00000000,1.00000000,1.00000000,1.00000000,1.25685540,0.48000000,0.47500000,0.38000000,0.42222222,912
145,0.02544032,1.00000000,1.00000000,1.00000000,1.00000000,1.24530279,0.47000000,0.46808511,0.44000000,0.45360825,909
146,0.02325830,1.00000000,1.00000000,1.00000000,1.00000000,1.24891064,0.50000000,0.50000000,0.44000000,0.46808511,920
147,0.02718481,1.00000000,1.00000000,1.00000000,1.00000000,1.30725945,0.46000000,0.44117647,0.30000000,0.35714286,914
148,0.02212274,1.00000000,1.00000000,1.00000000,1.00000000,1.26860262,0.49000000,0.48780488,0.40000000,0.43956044,923
149,0.02369768,1.00000000,1.00000000,1.00000000,1.00000000,1.27241655,0.47000000,0.46808511,0.44000000,0.45360825,909
150,0.02217003,1.00000000,1.00000000,1.00000000,1.00000000,1.29205223,0.48000000,0.47222222,0.34000000,0.39534884,914
151,0.02160190,1.00000000,1.00000000,1.00000000,1.00000000,1.27520442,0.48000000,0.47826087,0.44000000,0.45833333,910
152,0.02118919,1.00000000,1.00000000,1.00000000,1.00000000,1.29926025,0.48000000,0.47222222,0.34000000,0.39534884,919
153,0.01995026,1.00000000,1.00000000,1.00000000,1.00000000,1.29336834,0.49000000,0.48780488,0.40000000,0.43956044,913
154,0.01946239,1.00000000,1.00000000,1.00000000,1.00000000,1.29130990,0.51000000,0.51162791,0.44000000,0.47311828,910
155,0.02032152,1.00000000,1.00000000,1.00000000,1.00000000,1.31197558,0.48000000,0.47222222,0.34000000,0.39534884,915
156,0.01951137,1.00000000,1.00000000,1.00000000,1.00000000,1.29197134,0.49000000,0.48888889,0.44000000,0.46315789,929
157,0.01932751,1.00000000,1.00000000,1.00000000,1.00000000,1.31450549,0.48000000,0.47222222,0.34000000,0.39534884,919
158,0.01879234,1.00000000,1.00000000,1.00000000,1.00000000,1.29688423,0.49000000,0.48888889,0.44000000,0.46315789,913
159,0.01786620,1.00000000,1.00000000,1.00000000,1.00000000,1.30318843,0.50000000,0.50000000,0.44000000,0.46808511,915
160,0.01751341,1.00000000,1.00000000,1.00000000,1.00000000,1.30598020,0.50000000,0.50000000,0.44000000,0.46808511,910
161,0.01941366,1.00000000,1.00000000,1.00000000,1.00000000,1.30614693,0.49000000,0.48936170,0.46000000,0.47422680,918
162,0.02037141,1.00000000,1.00000000,1.00000000,1.00000000,1.36188946,0.46000000,0.43750000,0.28000000,0.34146341,921
163,0.01663177,1.00000000,1.00000000,1.00000000,1.00000000,1.32337730,0.49000000,0.48780488,0.40000000,0.43956044,918
164,0.01633638,1.00000000,1.00000000,1.00000000,1.00000000,1.32523447,0.50000000,0.50000000,0.44000000,0.46808511,917
165,0.01632216,1.00000000,1.00000000,1.00000000,1.00000000,1.32072577,0.49000000,0.48888889,0.44000000,0.46315789,915
166,0.01581282,1.00000000,1.00000000,1.00000000,1.00000000,1.32938152,0.49000000,0.48837209,0.42000000,0.45161290,923
167,0.01611493,1.00000000,1.00000000,1.00000000,1.00000000,1.35318662,0.49000000,0.48648649,0.36000000,0.41379310,908
168,0.01584383,1.00000000,1.00000000,1.00000000,1.00000000,1.34099082,0.49000000,0.48888889,0.44000000,0.46315789,903
169,0.01788334,1.00000000,1.00000000,1.00000000,1.00000000,1.34067061,0.48000000,0.47916667,0.46000000,0.46938776,908
170,0.01662569,1.00000000,1.00000000,1.00000000,1.00000000,1.37525037,0.47000000,0.45714286,0.32000000,0.37647059,911
171,0.01464175,1.00000000,1.00000000,1.00000000,1.00000000,1.35519554,0.50000000,0.50000000,0.42000000,0.45652174,911
172,0.01521010,1.00000000,1.00000000,1.00000000,1.00000000,1.34454463,0.49000000,0.48888889,0.44000000,0.46315789,905
173,0.01420397,1.00000000,1.00000000,1.00000000,1.00000000,1.35874942,0.49000000,0.48780488,0.40000000,0.43956044,911
174,0.01463627,1.00000000,1.00000000,1.00000000,1.00000000,1.37803035,0.49000000,0.48648649,0.36000000,0.41379310,912
175,0.01467493,1.00000000,1.00000000,1.00000000,1.00000000,1.38627438,0.48000000,0.47222222,0.34000000,0.39534884,911
176,0.01356158,1.00000000,1.00000000,1.00000000,1.00000000,1.36858935,0.49000000,0.48888889,0.44000000,0.46315789,912
177,0.01333795,1.00000000,1.00000000,1.00000000,1.00000000,1.37221501,0.49000000,0.48780488,0.40000000,0.43956044,926
178,0.01390666,1.00000000,1.00000000,1.00000000,1.00000000,1.38986430,0.49000000,0.48648649,0.36000000,0.41379310,914
179,0.01385623,1.00000000,1.00000000,1.00000000,1.00000000,1.39944925,0.47000000,0.45714286,0.32000000,0.37647059,924
180,0.01361113,1.00000000,1.00000000,1.00000000,1.00000000,1.40158129,0.47000000,0.45714286,0.32000000,0.37647059,911
181,0.01385259,1.00000000,1.00000000,1.00000000,1.00000000,1.37178553,0.49000000,0.48888889,0.44000000,0.46315789,921
182,0.01311288,1.00000000,1.00000000,1.00000000,1.00000000,1.37754248,0.49000000,0.48888889,0.44000000,0.46315789,914
183,0.01582766,1.00000000,1.00000000,1.00000000,1.00000000,1.44380190,0.46000000,0.43750000,0.28000000,0.34146341,915
184,0.01208377,1.00000000,1.00000000,1.00000000,1.00000000,1.38541388,0.50000000,0.50000000,0.44000000,0.46808511,918
185,0.01271153,1.00000000,1.00000000,1.00000000,1.00000000,1.38514639,0.49000000,0.48888889,0.44000000,0.46315789,910
186,0.01177251,1.00000000,1.00000000,1.00000000,1.00000000,1.39604193,0.49000000,0.48888889,0.44000000,0.46315789,919
187,0.01163115,1.00000000,1.00000000,1.00000000,1.00000000,1.39768779,0.48000000,0.47500000,0.38000000,0.42222222,925
188,0.01236376,1.00000000,1.00000000,1.00000000,1.00000000,1.43107599,0.47000000,0.45714286,0.32000000,0.37647059,942
189,0.01157829,1.00000000,1.00000000,1.00000000,1.00000000,1.41620583,0.50000000,0.50000000,0.38000000,0.43181818,916
190,0.01121492,1.00000000,1.00000000,1.00000000,1.00000000,1.40480459,0.49000000,0.48888889,0.44000000,0.46315789,925
191,0.01102116,1.00000000,1.00000000,1.00000000,1.00000000,1.41358589,0.49000000,0.48837209,0.42000000,0.45161290,919
192,0.01091475,1.00000000,1.00000000,1.00000000,1.00000000,1.41069863,0.50000000,0.50000000,0.44000000,0.46808511,914
193,0.01080220,1.00000000,1.00000000,1.00000000,1.00000000,1.42674891,0.48000000,0.47500000,0.38000000,0.42222222,912
194,0.01146468,1.00000000,1.00000000,1.00000000,1.00000000,1.44635831,0.47000000,0.45714286,0.32000000,0.37647059,914
195,0.01045722,1.00000000,1.00000000,1.00000000,1.00000000,1.42232290,0.48000000,0.47619048,0.40000000,0.43478261,920
196,0.01059495,1.00000000,1.00000000,1.00000000,1.00000000,1.41911290,0.49000000,0.48888889,0.44000000,0.46315789,931
197,0.01053529,1.00000000,1.00000000,1.00000000,1.00000000,1.42270030,0.49000000,0.48888889,0.44000000,0.46315789,920
198,0.01010944,1.00000000,1.00000000,1.00000000,1.00000000,1.43563377,0.48000000,0.47500000,0.38000000,0.42222222,923
199,0.01002934,1.00000000,1.00000000,1.00000000,1.00000000,1.43757664,0.49000000,0.48717949,0.38000000,0.42696629,927
200,0.00983564,1.00000000,1.00000000,1.00000000,1.00000000,1.44072232,0.48000000,0.47619048,0.40000000,0.43478261,916
