epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
166,0.01160325,1.00000000,1.00000000,1.00000000,1.00000000,1.46015197,0.50000000,0.50000000,0.50000000,0.50000000,240
167,0.01459330,1.00000000,1.00000000,1.00000000,1.00000000,1.49859195,0.46000000,0.44736842,0.34000000,0.38636364,244
168,0.01132786,1.00000000,1.00000000,1.00000000,1.00000000,1.46636486,0.49000000,0.48979592,0.48000000,0.48484848,240
169,0.01110338,1.00000000,1.00000000,1.00000000,1.00000000,1.46407813,0.48000000,0.47916667,0.46000000,0.46938776,236
170,0.01095677,1.00000000,1.00000000,1.00000000,1.00000000,1.45274817,0.48000000,0.48000000,0.48000000,0.48000000,239
171,0.01173562,1.00000000,1.00000000,1.00000000,1.00000000,1.48210063,0.49000000,0.48780488,0.40000000,0.43956044,242
172,0.01136341,1.00000000,1.00000000,1.00000000,1.00000000,1.49376296,0.48000000,0.47619048,0.40000000,0.43478261,240
173,0.01167623,1.00000000,1.00000000,1.00000000,1.00000000,1.49606974,0.46000000,0.45000000,0.36000000,0.40000000,246
174,0.01099441,1.00000000,1.00000000,1.00000000,1.00000000,1.47644134,0.49000000,0.48888889,0.44000000,0.46315789,241
175,0.01001922,1.00000000,1.00000000,1.00000000,1.00000000,1.48412826,0.49000000,0.49019608,0.50000000,0.49504950,236
176,0.01193875,1.00000000,1.00000000,1.00000000,1.00000000,1.51543932,0.46000000,0.45000000,0.36000000,0.40000000,238
177,0.01218568,1.00000000,1.00000000,1.00000000,1.00000000,1.49234081,0.49000000,0.49090909,0.54000000,0.51428571,239
178,0.00966771,1.00000000,1.00000000,1.00000000,1.00000000,1.48986024,0.47000000,0.46938776,0.46000000,0.46464646,241
179,0.00998189,1.00000000,1.00000000,1.00000000,1.00000000,1.50602998,0.48000000,0.47727273,0.42000000,0.44680851,244
180,0.00941994,1.00000000,1.00000000,1.00000000,1.00000000,1.50192062,0.49000000,0.48936170,0.46000000,0.47422680,241
181,0.00923035,1.00000000,1.00000000,1.00000000,1.00000000,1.50311317,0.49000000,0.49019608,0.50000000,0.49504950,241
182,0.00920198,1.00000000,1.00000000,1.00000000,1.00000000,1.51317914,0.48000000,0.47826087,0.44000000,0.45833333,240
183,0.00928010,1.00000000,1.00000000,1.00000000,1.00000000,1.50479592,0.49000000,0.49056604,0.52000000,0.50485437,239
184,0.00977056,1.00000000,1.00000000,1.00000000,1.00000000,1.52390828,0.48000000,0.47619048,0.40000000,0.43478261,236
185,0.00908660,1.00000000,1.00000000,1.00000000,1.00000000,1.52168832,0.47000000,0.46666667,0.42000000,0.44210526,237
186,0.00877874,1.00000000,1.00000000,1.00000000,1.00000000,1.51580078,0.48000000,0.48076923,0.50000000,0.49019608,239
187,0.00872822,1.00000000,1.00000000,1.00000000,1.00000000,1.52457261,0.48000000,0.47826087,0.44000000,0.45833333,236
188,0.00843659,1.00000000,1.00000000,1.00000000,1.00000000,1.52481521,0.47000000,0.46938776,0.46000000,0.46464646,240
189,0.00877488,1.00000000,1.00000000,1.00000000,1.00000000,1.52788313,0.49000000,0.49056604,0.52000000,0.50485437,239
190,0.00831257,1.00000000,1.00000000,1.00000000,1.00000000,1.53204617,0.48000000,0.47826087,0.44000000,0.45833333,237
191,0.00858968,1.00000000,1.00000000,1.00000000,1.00000000,1.54503913,0.47000000,0.46511628,0.40000000,0.43010753,241
192,0.00805677,1.00000000,1.00000000,1.00000000,1.00000000,1.53522284,0.49000000,0.48936170,0.46000000,0.47422680,240
193,0.00817714,1.00000000,1.00000000,1.00000000,1.00000000,1.54062618,0.48000000,0.48076923,0.50000000,0.49019608,237
194,0.00783439,1.00000000,1.00000000,1.00000000,1.00000000,1.54739102,0.48000000,0.48000000,0.48000000,0.48000000,237
195,0.00775596,1.00000000,1.00000000,1.00000000,1.00000000,1.54536960,0.49000000,0.48936170,0.46000000,0.47422680,238
196,0.00767722,1.00000000,1.00000000,1.00000000,1.00000000,1.54770732,0.48000000,0.48076923,0.50000000,0.49019608,239
197,0.00885668,1.00000000,1.00000000,1.00000000,1.00000000,1.57805305,0.46000000,0.45000000,0.36000000,0.40000000,236
198,0.00748902,1.00000000,1.00000000,1.00000000,1.00000000,1.55724411,0.49000000,0.48936170,0.46000000,0.47422680,236
199,0.00746219,1.00000000,1.00000000,1.00000000,1.00000000,1.55781124,0.48000000,0.47826087,0.44000000,0.45833333,239
200,0.00752569,1.00000000,1.00000000,1.00000000,1.00000000,1.55847235,0.48000000,0.47826087,0.44000000,0.45833333,239
201,0.00724492,1.00000000,1.00000000,1.00000000,1.00000000,1.56281156,0.48000000,0.48076923,0.50000000,0.49019608,237
202,0.00721375,1.00000000,1.00000000,1.00000000,1.00000000,1.57467200,0.47000000,0.46808511,0.44000000,0.45360825,240
203,0.00728624,1.00000000,1.00000000,1.00000000,1.00000000,1.57950725,0.46000000,0.45454545,0.40000000,0.42553191,239
204,0.00703926,1.00000000,1.00000000,1.00000000,1.00000000,1.56870033,0.49000000,0.48979592,0.48000000,0.48484848,241
205,0.00697887,1.00000000,1.00000000,1.00000000,1.00000000,1.57450887,0.48000000,0.48076923,0.50000000,0.49019608,236
206,0.00695727,1.00000000,1.00000000,1.00000000,1.00000000,1.58616234,0.47000000,0.46808511,0.44000000,0.45360825,247
207,0.00681960,1.00000000,1.00000000,1.00000000,1.00000000,1.57887609,0.47000000,0.46666667,0.42000000,0.44210526,238
208,0.00668446,1.00000000,1.00000000,1.00000000,1.00000000,1.57900622,0.47000000,0.46938776,0.46000000,0.46464646,237
209,0.00661782,1.00000000,1.00000000,1.00000000,1.00000000,1.57924372,0.47000000,0.46938776,0.46000000,0.46464646,239
210,0.00683091,1.00000000,1.00000000,1.00000000,1.00000000,1.58600214,0.48000000,0.48076923,0.50000000,0.49019608,243
211,0.00667813,1.00000000,1.00000000,1.00000000,1.00000000,1.58759403,0.48000000,0.48076923,0.50000000,0.49019608,240
212,0.00641103,1.00000000,1.00000000,1.00000000,1.00000000,1.58758393,0.47000000,0.46938776,0.46000000,0.46464646,239
213,0.00648255,1.00000000,1.00000000,1.00000000,1.00000000,1.60080014,0.46000000,0.45454545,0.40000000,0.42553191,237
