epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
148,0.06512077,1.00000000,1.00000000,1.00000000,1.00000000,0.98522657,0.57000000,0.58974359,0.46000000,0.51685393,438
149,0.06435448,1.00000000,1.00000000,1.00000000,1.00000000,1.00809087,0.55000000,0.57142857,0.40000000,0.47058824,423
150,0.05946627,1.00000000,1.00000000,1.00000000,1.00000000,1.00258842,0.57000000,0.58974359,0.46000000,0.51685393,426
151,0.07173774,1.00000000,1.00000000,1.00000000,1.00000000,1.04638135,0.56000000,0.60714286,0.34000000,0.43589744,430
152,0.05723379,1.00000000,1.00000000,1.00000000,1.00000000,1.02623676,0.54000000,0.55555556,0.40000000,0.46511628,432
153,0.05559530,1.00000000,1.00000000,1.00000000,1.00000000,1.00985425,0.57000000,0.57446809,0.54000000,0.55670103,428
154,0.07302549,1.00000000,1.00000000,1.00000000,1.00000000,1.06803172,0.56000000,0.55000000,0.66000000,0.60000000,424
155,0.05849999,1.00000000,1.00000000,1.00000000,1.00000000,1.05329389,0.54000000,0.55882353,0.38000000,0.45238095,426
156,0.05234151,1.00000000,1.00000000,1.00000000,1.00000000,1.04201833,0.58000000,0.58333333,0.56000000,0.57142857,427
157,0.05790216,1.00000000,1.00000000,1.00000000,1.00000000,1.05615380,0.57000000,0.56862745,0.58000000,0.57425743,421
158,0.04859217,1.00000000,1.00000000,1.00000000,1.00000000,1.02614268,0.57000000,0.57777778,0.52000000,0.54736842,427
159,0.06163697,1.00000000,1.00000000,1.00000000,1.00000000,1.06191040,0.54000000,0.53703704,0.58000000,0.55769231,431
160,0.05625321,1.00000000,1.00000000,1.00000000,1.00000000,1.06632185,0.56000000,0.55769231,0.58000000,0.56862745,436
161,0.05437071,1.00000000,1.00000000,1.00000000,1.00000000,1.07438220,0.55000000,0.57575758,0.38000000,0.45783133,430
162,0.04530394,1.00000000,1.00000000,1.00000000,1.00000000,1.05353464,0.57000000,0.57446809,0.54000000,0.55670103,427
163,0.05594823,1.00000000,1.00000000,1.00000000,1.00000000,1.07351614,0.58000000,0.57692308,0.60000000,0.58823529,436
164,0.04339390,1.00000000,1.00000000,1.00000000,1.00000000,1.05698093,0.56000000,0.56521739,0.52000000,0.54166667,423
165,0.05355298,1.00000000,1.00000000,1.00000000,1.00000000,1.11665158,0.54000000,0.56666667,0.34000000,0.42500000,427
166,0.04368921,1.00000000,1.00000000,1.00000000,1.00000000,1.06862987,0.58000000,0.58333333,0.56000000,0.57142857,423
167,0.04045446,1.00000000,1.00000000,1.00000000,1.00000000,1.07512014,0.52000000,0.52631579,0.40000000,0.45454545,430
168,0.05416216,1.00000000,1.00000000,1.00000000,1.00000000,1.11527975,0.55000000,0.54716981,0.58000000,0.56310680,427
169,0.03844958,1.00000000,1.00000000,1.00000000,1.00000000,1.07790203,0.54000000,0.54761905,0.46000000,0.50000000,442
170,0.03840277,1.00000000,1.00000000,1.00000000,1.00000000,1.07997613,0.52000000,0.52631579,0.40000000,0.45454545,424
171,0.03717584,1.00000000,1.00000000,1.00000000,1.00000000,1.08663850,0.55000000,0.56097561,0.46000000,0.50549451,426
172,0.03804455,1.00000000,1.00000000,1.00000000,1.00000000,1.09049884,0.56000000,0.56521739,0.52000000,0.54166667,433
173,0.04008404,1.00000000,1.00000000,1.00000000,1.00000000,1.10752787,0.56000000,0.56000000,0.56000000,0.56000000,425
174,0.03622042,1.00000000,1.00000000,1.00000000,1.00000000,1.08601211,0.55000000,0.56097561,0.46000000,0.50549451,424
